ID,Username,Tweet,Sentiment,Location,Hashtags,Timestamp,Retweet_count,Like_count,Brand
t04851,kristinfloyd,"Amazing experience with the new product from Adidas at Toronto, Canada! #EcoFriendly #Innovation",positive,"Toronto, Canada","['#EcoFriendly', '#Innovation']",2025-04-12 06:52:43.342296,581,832,Adidas
t04852,vincentcharles,"Yet to form a solid opinion about Amazon at Toronto, Canada! #ShopSmart #Innovation",neutral,"Toronto, Canada","['#ShopSmart', '#Innovation']",2025-02-16 07:27:43.740634,554,900,Amazon
t04853,sjackson,"Unexpected issues faced with Amazon at São Paulo, Brazil! #NewLaunch",negative,"São Paulo, Brazil",['#NewLaunch'],2025-01-31 05:50:50.269489,443,2030,Amazon
t04854,ryanjohnson,"Not satisfied with the recent changes by Google at West Scottshire, Cyprus! #EcoFriendly",negative,"West Scottshire, Cyprus",['#EcoFriendly'],2025-01-01 19:10:59.693147,919,1024,Google
t04855,elizabethstevens,"Frustrated by the poor service at Samsung at Carpentershire, Cambodia! #ShopSmart",negative,"Carpentershire, Cambodia",['#ShopSmart'],2024-10-19 17:56:32.222835,352,680,Samsung
t04856,heather04,"Major letdown from Nike at Mumbai, India! #MovieNight #FitnessGoals",negative,"Mumbai, India","['#MovieNight', '#FitnessGoals']",2025-01-11 18:24:22.299673,205,730,Nike
t04857,lisakim,"Exploring the features of Tesla at London, UK! #TechNews",neutral,"London, UK",['#TechNews'],2024-06-16 23:36:08.257529,651,2643,Tesla
t04858,shawnsmith,"First time trying products from Google at Gloriaport, Vanuatu! #TravelDiaries",neutral,"Gloriaport, Vanuatu",['#TravelDiaries'],2025-01-07 04:41:43.862066,666,1111,Google
t04859,sandra40,"Very poor performance by Samsung at New York, USA! #TravelDiaries",negative,"New York, USA",['#TravelDiaries'],2024-09-21 12:10:38.946702,463,1520,Samsung
t04860,whitekelsey,"Unmatched service and performance by Google at Devintown, Bahamas! #Trending",positive,"Devintown, Bahamas",['#Trending'],2025-04-03 03:59:23.512496,421,609,Google
t04861,alexisknapp,"Another fantastic innovation from Samsung at London, UK! #TechNews",positive,"London, UK",['#TechNews'],2024-08-07 16:59:45.211030,550,2186,Samsung
t04862,lisa97,"Absolutely loving the latest release by Amazon at Obrienview, Sao Tome and Principe! #EcoFriendly #Trending",positive,"Obrienview, Sao Tome and Principe","['#EcoFriendly', '#Trending']",2025-04-14 12:38:46.460843,70,754,Amazon
t04863,nguyenkyle,"Excited about the new launch event of Tesla at Tylerborough, Turks and Caicos Islands! #TravelDiaries",positive,"Tylerborough, Turks and Caicos Islands",['#TravelDiaries'],2025-04-01 13:39:09.488440,215,1489,Tesla
t04864,tonyagonzales,"Frustrated by the poor service at Apple at Paris, France! #TravelDiaries #MovieNight",negative,"Paris, France","['#TravelDiaries', '#MovieNight']",2024-12-14 15:51:05.304949,519,1821,Apple
t04865,lorismith,"Very poor performance by Adidas at Lake Justin, Netherlands! #FitnessGoals #ShopSmart",negative,"Lake Justin, Netherlands","['#FitnessGoals', '#ShopSmart']",2024-05-12 02:00:19.299579,856,2801,Adidas
t04866,theresa78,"Mixed feelings about Apple at Sydney, Australia! #Innovation #Trending",neutral,"Sydney, Australia","['#Innovation', '#Trending']",2025-02-11 02:00:06.292598,561,813,Apple
t04867,oschmidt,"Amazing experience with the new product from Amazon at South Amanda, Saint Helena! #ShopSmart #Innovation",positive,"South Amanda, Saint Helena","['#ShopSmart', '#Innovation']",2024-06-21 14:41:22.368818,494,1169,Amazon
t04868,sarah66,"Worst experience so far with Nike at New Ryan, Serbia! #NewLaunch",negative,"New Ryan, Serbia",['#NewLaunch'],2024-06-15 14:46:43.584210,993,1727,Nike
t04869,qgarcia,"Worst experience so far with Netflix at Mumbai, India! #Trending #EcoFriendly",negative,"Mumbai, India","['#Trending', '#EcoFriendly']",2024-11-01 13:19:02.384075,636,1905,Netflix
t04870,samantha69,"Unexpected issues faced with Nike at Los Angeles, USA! #FitnessGoals #MovieNight",negative,"Los Angeles, USA","['#FitnessGoals', '#MovieNight']",2024-12-31 18:15:13.797398,245,547,Nike
t04871,harriskatrina,"First time trying products from Google at Berlin, Germany! #FitnessGoals #Innovation",neutral,"Berlin, Germany","['#FitnessGoals', '#Innovation']",2025-03-30 00:49:38.367906,993,2886,Google
t04872,johnstonpeggy,"Very poor performance by Tesla at Paris, France! #Innovation",negative,"Paris, France",['#Innovation'],2024-11-27 09:39:08.479391,295,1837,Tesla
t04873,shane71,"Just another update from Tesla at New York, USA! #TravelDiaries #MovieNight",neutral,"New York, USA","['#TravelDiaries', '#MovieNight']",2024-12-27 03:44:50.647268,624,2352,Tesla
t04874,uwalsh,"Could have been better, talking about Amazon at Tokyo, Japan! #Innovation",negative,"Tokyo, Japan",['#Innovation'],2025-03-05 15:02:05.148395,84,2050,Amazon
t04875,kyle16,"Loving the fresh updates brought by Google at Lake Mark, Uruguay! #EcoFriendly",positive,"Lake Mark, Uruguay",['#EcoFriendly'],2025-01-21 14:17:07.649165,834,2071,Google
t04876,stewartedwin,"Exploring the features of Tesla at Tokyo, Japan! #MovieNight #FitnessGoals",neutral,"Tokyo, Japan","['#MovieNight', '#FitnessGoals']",2025-03-16 16:02:39.479136,439,2342,Tesla
t04877,sowen,"Another fantastic innovation from Adidas at Los Angeles, USA! #FitnessGoals #ShopSmart",positive,"Los Angeles, USA","['#FitnessGoals', '#ShopSmart']",2025-03-10 05:11:07.948959,899,1932,Adidas
t04878,brandon56,"Amazing experience with the new product from Apple at Tokyo, Japan! #FitnessGoals #NewLaunch",positive,"Tokyo, Japan","['#FitnessGoals', '#NewLaunch']",2024-12-15 01:13:25.512414,920,1256,Apple
t04879,mooreandrew,"Really disappointed with the latest update from Adidas at Phillipsfurt, Lithuania! #EcoFriendly",negative,"Phillipsfurt, Lithuania",['#EcoFriendly'],2024-07-02 11:03:05.291716,960,989,Adidas
t04880,reevesandrea,"Could have been better, talking about Amazon at Sydney, Australia! #ShopSmart",negative,"Sydney, Australia",['#ShopSmart'],2025-04-06 01:39:59.000415,449,2253,Amazon
t04881,zritter,"Could have been better, talking about Google at São Paulo, Brazil! #FitnessGoals #TechNews",negative,"São Paulo, Brazil","['#FitnessGoals', '#TechNews']",2025-02-08 03:43:01.939730,939,2458,Google
t04882,alananthony,"Blown away by the quality of Adidas at Tokyo, Japan! #EcoFriendly",positive,"Tokyo, Japan",['#EcoFriendly'],2024-12-19 08:30:28.496469,577,1469,Adidas
t04883,orussell,"Checked out the new update of Adidas at Lake Sarahshire, Turkmenistan! #TechNews #Trending",neutral,"Lake Sarahshire, Turkmenistan","['#TechNews', '#Trending']",2024-09-23 10:29:17.303891,584,1028,Adidas
t04884,oquinn,"Terrible experience with Samsung at Mccarthyberg, Slovakia (Slovak Republic)! #ShopSmart",negative,"Mccarthyberg, Slovakia (Slovak Republic)",['#ShopSmart'],2025-03-14 13:04:19.037881,368,417,Samsung
t04885,wanderson,"Just another update from Tesla at London, UK! #TravelDiaries #Innovation",neutral,"London, UK","['#TravelDiaries', '#Innovation']",2025-01-02 23:23:57.106684,600,1218,Tesla
t04886,jenniferwebster,"Random thoughts on Adidas at São Paulo, Brazil! #TechNews #Innovation",neutral,"São Paulo, Brazil","['#TechNews', '#Innovation']",2024-06-12 01:16:19.527327,412,926,Adidas
t04887,jmorris,"Totally recommend checking out Amazon at South Austinside, Bermuda! #Trending #Innovation",positive,"South Austinside, Bermuda","['#Trending', '#Innovation']",2025-02-17 08:35:18.823490,234,774,Amazon
t04888,sarahknapp,"Worst experience so far with Google at Mumbai, India! #EcoFriendly #ShopSmart",negative,"Mumbai, India","['#EcoFriendly', '#ShopSmart']",2024-09-28 23:57:54.220202,885,1868,Google
t04889,haysgabriela,"Frustrated by the poor service at Tesla at Berlin, Germany! #ShopSmart #Trending",negative,"Berlin, Germany","['#ShopSmart', '#Trending']",2024-05-27 23:11:32.300481,44,1961,Tesla
t04890,orogers,"Not satisfied with the recent changes by Tesla at Tokyo, Japan! #TravelDiaries",negative,"Tokyo, Japan",['#TravelDiaries'],2024-08-24 05:53:50.978182,917,1773,Tesla
t04891,daviskimberly,"Super impressed by the quality of Amazon at Gonzalesberg, Kazakhstan! #EcoFriendly #MovieNight",positive,"Gonzalesberg, Kazakhstan","['#EcoFriendly', '#MovieNight']",2024-06-09 12:24:38.913255,55,1825,Amazon
t04892,veronica36,"Super impressed by the quality of Nike at Edwardstown, Micronesia! #FitnessGoals #Innovation",positive,"Edwardstown, Micronesia","['#FitnessGoals', '#Innovation']",2024-11-21 17:50:24.373538,287,1003,Nike
t04893,katelynthomas,"Not sure how to feel about Amazon at New York, USA! #MovieNight",neutral,"New York, USA",['#MovieNight'],2024-07-05 00:54:11.219604,526,1592,Amazon
t04894,ewilson,"Major letdown from Netflix at Sydney, Australia! #Innovation #TravelDiaries",negative,"Sydney, Australia","['#Innovation', '#TravelDiaries']",2024-10-16 10:11:18.282732,150,438,Netflix
t04895,andreahammond,"Amazing experience with the new product from Apple at Robinfurt, Czech Republic! #FitnessGoals",positive,"Robinfurt, Czech Republic",['#FitnessGoals'],2024-12-18 09:37:51.247365,688,1100,Apple
t04896,christinarowe,"Totally recommend checking out Adidas at Sydney, Australia! #MovieNight",positive,"Sydney, Australia",['#MovieNight'],2024-07-09 16:48:37.279959,240,1029,Adidas
t04897,dayadam,"Not sure how to feel about Apple at Sydney, Australia! #MovieNight #ShopSmart",neutral,"Sydney, Australia","['#MovieNight', '#ShopSmart']",2024-08-23 20:19:51.613127,536,1538,Apple
t04898,jamesmosley,"Honestly, not happy with Adidas at West Logan, South Georgia and the South Sandwich Islands! #MovieNight",negative,"West Logan, South Georgia and the South Sandwich Islands",['#MovieNight'],2024-08-11 14:54:16.628185,756,1247,Adidas
t04899,melissa73,"Terrible experience with Apple at Port Brian, Bosnia and Herzegovina! #TechNews #FitnessGoals",negative,"Port Brian, Bosnia and Herzegovina","['#TechNews', '#FitnessGoals']",2024-11-14 17:36:39.413995,544,871,Apple
t04900,chad72,"Blown away by the quality of Amazon at Wagnerfort, Bulgaria! #ShopSmart #FitnessGoals",positive,"Wagnerfort, Bulgaria","['#ShopSmart', '#FitnessGoals']",2025-01-19 22:53:15.030840,266,829,Amazon
t04901,chale,"Unmatched service and performance by Tesla at São Paulo, Brazil! #Trending #ShopSmart",positive,"São Paulo, Brazil","['#Trending', '#ShopSmart']",2025-04-21 19:58:03.410022,445,1173,Tesla
t04902,wellsadam,"First time trying products from Apple at Whitakerborough, Montserrat! #TechNews",neutral,"Whitakerborough, Montserrat",['#TechNews'],2024-11-02 06:41:43.870396,333,1878,Apple
t04903,sarah50,"Honestly, not happy with Amazon at Toronto, Canada! #Trending",negative,"Toronto, Canada",['#Trending'],2024-05-12 06:01:20.236407,229,1046,Amazon
t04904,qrhodes,"Mixed feelings about Amazon at South Amber, Lithuania! #FitnessGoals",neutral,"South Amber, Lithuania",['#FitnessGoals'],2024-09-19 08:44:28.959843,113,1486,Amazon
t04905,karen74,"Very poor performance by Nike at Paris, France! #TravelDiaries",negative,"Paris, France",['#TravelDiaries'],2024-07-07 15:14:57.235412,832,2419,Nike
t04906,heidirivers,"Super impressed by the quality of Netflix at London, UK! #TravelDiaries",positive,"London, UK",['#TravelDiaries'],2024-11-22 21:07:24.753972,90,176,Netflix
t04907,johnsonedward,"Absolutely loving the latest release by Tesla at New Erinhaven, Namibia! #Innovation",positive,"New Erinhaven, Namibia",['#Innovation'],2025-04-11 03:30:01.549783,318,1317,Tesla
t04908,howardjorge,"First time trying products from Tesla at Ramirezstad, Angola! #NewLaunch",neutral,"Ramirezstad, Angola",['#NewLaunch'],2024-12-31 03:14:09.066834,84,1306,Tesla
t04909,brandonschultz,"Very poor performance by Tesla at New York, USA! #Trending #ShopSmart",negative,"New York, USA","['#Trending', '#ShopSmart']",2024-05-05 17:45:24.984207,287,326,Tesla
t04910,lrobinson,"Major letdown from Apple at Paris, France! #EcoFriendly",negative,"Paris, France",['#EcoFriendly'],2025-01-04 07:50:18.738670,903,2061,Apple
t04911,hartdavid,"Absolutely loving the latest release by Netflix at São Paulo, Brazil! #EcoFriendly #Innovation",positive,"São Paulo, Brazil","['#EcoFriendly', '#Innovation']",2024-11-05 02:45:07.550349,371,2100,Netflix
t04912,staceymata,"Excited about the new launch event of Amazon at Tokyo, Japan! #FitnessGoals #MovieNight",positive,"Tokyo, Japan","['#FitnessGoals', '#MovieNight']",2025-03-11 00:42:53.206411,741,2202,Amazon
t04913,kkirk,"Totally recommend checking out Amazon at London, UK! #TechNews #EcoFriendly",positive,"London, UK","['#TechNews', '#EcoFriendly']",2024-12-27 18:47:05.515953,679,2568,Amazon
t04914,kathleen09,"Major letdown from Samsung at São Paulo, Brazil! #TechNews #ShopSmart",negative,"São Paulo, Brazil","['#TechNews', '#ShopSmart']",2024-09-04 09:45:58.021912,193,540,Samsung
t04915,kristenwatson,"Very poor performance by Amazon at Smithchester, Comoros! #Innovation",negative,"Smithchester, Comoros",['#Innovation'],2024-11-14 03:24:30.231937,496,2369,Amazon
t04916,vazquezdavid,"Excited about the new launch event of Samsung at Tokyo, Japan! #EcoFriendly",positive,"Tokyo, Japan",['#EcoFriendly'],2024-09-19 23:27:18.314977,740,2124,Samsung
t04917,sullivanchelsea,"First impressions are great for Samsung at São Paulo, Brazil! #FitnessGoals #TravelDiaries",positive,"São Paulo, Brazil","['#FitnessGoals', '#TravelDiaries']",2025-02-21 18:10:33.033603,315,1000,Samsung
t04918,castillochristian,"Terrible experience with Amazon at Paris, France! #TechNews",negative,"Paris, France",['#TechNews'],2025-02-10 01:15:24.312082,151,1442,Amazon
t04919,iroberts,"Worst experience so far with Nike at Sydney, Australia! #EcoFriendly",negative,"Sydney, Australia",['#EcoFriendly'],2025-01-13 04:23:49.583770,597,2218,Nike
t04920,nicholas48,"Really disappointed with the latest update from Apple at Gainesside, Montenegro! #EcoFriendly",negative,"Gainesside, Montenegro",['#EcoFriendly'],2025-03-05 03:06:57.434227,516,752,Apple
t04921,charles20,"First time trying products from Tesla at Paris, France! #NewLaunch #Trending",neutral,"Paris, France","['#NewLaunch', '#Trending']",2024-07-11 15:18:22.204765,78,514,Tesla
t04922,juarezanna,"First impressions are great for Adidas at New York, USA! #FitnessGoals #Innovation",positive,"New York, USA","['#FitnessGoals', '#Innovation']",2025-04-16 16:11:38.619784,307,1037,Adidas
t04923,hjohnson,"Frustrated by the poor service at Samsung at Mumbai, India! #ShopSmart",negative,"Mumbai, India",['#ShopSmart'],2024-05-27 11:35:34.356520,751,1547,Samsung
t04924,steven51,"First impressions are great for Tesla at New Terry, Anguilla! #ShopSmart #TravelDiaries",positive,"New Terry, Anguilla","['#ShopSmart', '#TravelDiaries']",2025-01-25 18:29:34.638392,785,2171,Tesla
t04925,lisa82,"Giving a try to Apple at São Paulo, Brazil! #Innovation #ShopSmart",neutral,"São Paulo, Brazil","['#Innovation', '#ShopSmart']",2024-09-13 07:27:24.590107,507,1338,Apple
t04926,simpsonashley,"Checked out the new update of Netflix at Wigginsburgh, Tanzania! #EcoFriendly",neutral,"Wigginsburgh, Tanzania",['#EcoFriendly'],2024-10-14 06:39:41.026079,577,2451,Netflix
t04927,zhernandez,"Giving a try to Adidas at Tokyo, Japan! #EcoFriendly #Trending",neutral,"Tokyo, Japan","['#EcoFriendly', '#Trending']",2024-05-02 14:32:32.131773,529,2176,Adidas
t04928,samuel82,"Really disappointed with the latest update from Netflix at Sandrabury, Bahamas! #ShopSmart",negative,"Sandrabury, Bahamas",['#ShopSmart'],2024-09-28 15:47:14.297352,905,1882,Netflix
t04929,pamelamontgomery,"Could have been better, talking about Netflix at Sydney, Australia! #EcoFriendly",negative,"Sydney, Australia",['#EcoFriendly'],2024-06-10 21:17:16.544987,723,1847,Netflix
t04930,robertroberson,"Totally recommend checking out Tesla at North Sharonfort, Tokelau! #TechNews",positive,"North Sharonfort, Tokelau",['#TechNews'],2025-03-23 06:04:05.713205,75,1984,Tesla
t04931,moorerichard,"First impressions are great for Amazon at New York, USA! #NewLaunch #TravelDiaries",positive,"New York, USA","['#NewLaunch', '#TravelDiaries']",2024-12-05 07:25:27.638214,842,2327,Amazon
t04932,tfoster,"Frustrated by the poor service at Tesla at London, UK! #Trending #Innovation",negative,"London, UK","['#Trending', '#Innovation']",2025-02-07 06:37:55.151346,494,1577,Tesla
t04933,kjones,"Mixed feelings about Nike at Jenningschester, Trinidad and Tobago! #EcoFriendly",neutral,"Jenningschester, Trinidad and Tobago",['#EcoFriendly'],2025-01-31 03:24:21.230112,613,1221,Nike
t04934,ijones,"Major letdown from Tesla at Toronto, Canada! #EcoFriendly #TechNews",negative,"Toronto, Canada","['#EcoFriendly', '#TechNews']",2024-09-18 18:28:48.947409,624,878,Tesla
t04935,john06,"Unexpected issues faced with Samsung at Los Angeles, USA! #Innovation #NewLaunch",negative,"Los Angeles, USA","['#Innovation', '#NewLaunch']",2025-02-21 01:32:16.160683,942,2121,Samsung
t04936,gregorybradley,"Super impressed by the quality of Tesla at São Paulo, Brazil! #Trending #FitnessGoals",positive,"São Paulo, Brazil","['#Trending', '#FitnessGoals']",2024-05-12 03:00:49.834482,482,2163,Tesla
t04937,echerry,"Exploring the features of Amazon at Toronto, Canada! #EcoFriendly",neutral,"Toronto, Canada",['#EcoFriendly'],2024-08-12 20:09:03.678933,579,2396,Amazon
t04938,jimmy27,"Could have been better, talking about Samsung at Berlin, Germany! #FitnessGoals",negative,"Berlin, Germany",['#FitnessGoals'],2024-12-20 01:41:59.176956,74,361,Samsung
t04939,phillipsbrady,"Honestly, not happy with Google at São Paulo, Brazil! #TechNews",negative,"São Paulo, Brazil",['#TechNews'],2024-12-12 04:40:56.733072,513,2076,Google
t04940,zcrawford,"Really disappointed with the latest update from Apple at Mumbai, India! #ShopSmart #EcoFriendly",negative,"Mumbai, India","['#ShopSmart', '#EcoFriendly']",2024-05-24 07:12:16.705147,780,2417,Apple
